node_id,x,y,z,module,root_id
694,644042,330260,114560,7,720575940605707710
695,382217,133027,158147,12,720575940605718449
696,384476,210668,194720,3,720575940605720497
697,584348,162916,186800,10,720575940605721801
698,347968,167840,212920,12,720575940605726385
699,549512,162546,184160,19,720575940605726642
700,335872,158080,135920,4,720575940605733042
701,437400,331784,168080,12,720575940605739721
702,575176,154368,150520,9,720575940605743648
703,524052,110632,64200,16,720575940605744561
704,454384,290418,82160,6,720575940605754033
705,478948,276020,93400,6,720575940605756081
706,615037,250925,39733,14,720575940605758142
707,555865,323136,192187,26,720575940605771948
708,471875,198154,188200,5,720575940605777841
709,425625,239038,201910,3,720575940605780140
710,662924,125284,159080,4,720575940605781449
711,628282,168912,174520,14,720575940605792434
712,631520,165212,143760,14,720575940605792946
713,346061,250578,112160,3,720575940605799601
714,630586,171354,174520,14,720575940605817522
715,341096,265272,111960,3,720575940605817801
716,500264,105816,157200,19,720575940605827761
717,468544,125504,183000,13,720575940605829297
718,666378,180560,76180,23,720575940605830112
719,432768,298912,211640,1,720575940605834882
720,374680,182882,94420,24,720575940605835465
721,484423,243277,211773,22,720575940605836204
722,568225,187994,74184,40,720575940605837024
723,454848,136992,214560,13,720575940605841074
724,374981,150929,124740,12,720575940605842400
725,677486,156588,125640,8,720575940605842656
726,439056,127504,157200,10,720575940605842912
727,642095,217256,151400,2,720575940605856689
728,539060,115436,58940,8,720575940605870560
729,481708,85954,126640,42,720575940605874633
730,725856,175200,104800,8,720575940605875401
731,423876,190304,161660,11,720575940605876866
732,333794,150606,151060,12,720575940605877728
733,318816,156992,168040,12,720575940605882336
734,604893,237348,42458,14,720575940605883569
735,366474,277826,109920,3,720575940605885897
736,521472,173088,192960,37,720575940605889760
737,481688,181096,182680,37,720575940605890434
738,711488,139776,178120,4,720575940605890505
739,598675,344884,102587,7,720575940605890784
740,497120,175690,80380,13,720575940605891040
741,429472,329856,134120,9,720575940605891506
742,692148,187932,96120,8,720575940605912032
743,363213,157284,137293,3,720575940605916896
744,523056,315740,199340,1,720575940605924994
745,459332,135210,131380,13,720575940605925600
746,680564,134016,138680,8,720575940605927904
747,627692,166396,143760,14,720575940605934001
748,525152,352992,216200,11,720575940605937074
749,421842,222570,116660,3,720575940605937097
750,511491,332348,150587,20,720575940605938633
751,713616,185204,110560,8,720575940605947569
752,539632,193772,70246,18,720575940605948076
753,622066,90980,147520,20,720575940605956553
754,334106,181018,129620,12,720575940605957809
755,698080,118272,157960,20,720575940605960626
756,587750,212596,209860,3,720575940605970377
757,422493,311638,74168,7,720575940605971330
758,572528,178552,177340,23,720575940605974188
759,384772,122380,151880,20,720575940605981105
760,347250,147562,205740,12,720575940605984642
761,456184,147352,212960,13,720575940605985202
762,691068,188508,96120,8,720575940605992369
763,341936,140297,133013,12,720575940605993649
764,388544,156672,216200,13,720575940605995209
765,671516,243792,145587,2,720575940605995721
766,656040,139417,167547,14,720575940605997257
767,626544,176296,143760,14,720575940605997513
768,689140,187400,96120,8,720575940606001585
769,608018,318584,48620,7,720575940606004866
770,417888,134752,216480,13,720575940606009801
771,671633,109165,157990,4,720575940606010057
772,515488,131864,150400,5,720575940606010242
773,618952,269234,74340,21,720575940606010569
774,597184,185696,217040,22,720575940606015154
775,698980,234308,73940,3,720575940606018690
776,460338,133506,170360,20,720575940606028210
777,719200,168960,87640,8,720575940606034121
778,470102,327058,115780,11,720575940606038729
779,673624,116860,164040,8,720575940606039241
780,446055,275869,60400,13,720575940606045314
781,654889,215441,151627,15,720575940606046892
782,537640,108324,51680,1,720575940606047874
783,441515,231764,55467,13,720575940606056905
784,344395,216802,108710,3,720575940606059977
785,411232,148300,195480,12,720575940606077286
786,329577,159280,182747,3,720575940606077570
787,457240,313290,145840,11,720575940606083273
788,545204,196590,188780,2,720575940606083529
789,645654,212522,184400,1,720575940606084444
790,494172,199164,202180,24,720575940606087625
791,670324,322814,91440,2,720575940606099842
792,670302,130201,109400,8,720575940606102473
793,588265,196720,70667,19,720575940606102729
794,358988,137044,197040,64,720575940606109641
795,349626,261686,116170,3,720575940606111433
796,346548,164283,136000,35,720575940606113196
797,355397,233738,121310,3,720575940606119625
798,422144,166204,174800,13,720575940606123698
799,579312,189928,197120,19,720575940606123954
800,337807,174567,138147,3,720575940606130860
801,638264,98046,141600,8,720575940606133932
802,416622,209973,108970,3,720575940606134444
803,388772,109504,128000,12,720575940606136498
804,618880,192704,194840,19,720575940606137004
805,447980,344712,71000,20,720575940606137632
806,426984,182013,75010,4,720575940606139308
807,680222,198894,79993,2,720575940606149321
808,453568,174976,30200,4,720575940606160672
809,338730,219002,118960,8,720575940606162306
810,429644,192900,92280,36,720575940606165378
811,720271,192271,97827,8,720575940606170754
812,324512,158688,211520,29,720575940606182758
813,450251,329684,196600,1,720575940606185090
814,636544,88558,141560,10,720575940606185858
815,441472,180192,224920,13,720575940606195657
816,573440,141574,56060,14,720575940606196098
817,426336,188632,80480,6,720575940606198473
818,446997,148075,183400,13,720575940606201278
819,351894,185422,196640,11,720575940606202891
820,594347,295914,107224,3,720575940606218528
821,703754,236508,77260,2,720575940606228233
822,589340,193392,168800,11,720575940606229513
823,621941,125645,94227,8,720575940606241154
824,686722,161870,122540,8,720575940606246334
825,562314,266842,100140,2,720575940606264422
826,638398,210320,156540,2,720575940606266726
827,441622,269434,70960,13,720575940606267659
828,337832,182732,140760,3,720575940606271618
829,481812,91480,137360,12,720575940606298754
830,517648,175506,188780,19,720575940606301874
831,483839,323945,195240,1,720575940606308286
832,493756,275388,77400,20,720575940606311772
833,343435,192936,106010,3,720575940606315138
834,611948,194176,60960,5,720575940606319794
835,613238,146806,159720,14,720575940606331996
836,422816,256380,86520,21,720575940606332629
837,341988,167120,151920,20,720575940606334338
838,466400,102944,162720,13,720575940606335106
839,473026,122024,179520,20,720575940606335410
840,613850,282996,71320,3,720575940606336213
841,604449,276923,49664,8,720575940606337312
842,626516,165612,143760,14,720575940606341250
843,414714,182124,94180,1,720575940606345760
844,636588,178788,143760,14,720575940606347394
845,340051,151953,153040,3,720575940606354633
846,602296,160783,173373,10,720575940606366850
847,645394,204562,186760,2,720575940606370517
848,685068,143578,157100,8,720575940606373321
849,594173,272391,22213,14,720575940606385440
850,394816,298080,102880,7,720575940606388146
851,471284,211906,214160,26,720575940606391218
852,638880,169880,143760,14,720575940606399068
853,349858,148836,123540,8,720575940606411698
854,508276,176202,191060,19,720575940606414526
855,559768,309052,154720,7,720575940606421122
856,559592,334624,191920,46,720575940606425522
857,539738,365395,168312,9,720575940606428850
858,612858,225628,201140,15,720575940606431921
859,581892,119883,127350,15,720575940606432177
860,453307,146798,141890,4,720575940606433410
861,379584,147232,216800,13,720575940606433713
862,440884,158248,174800,13,720575940606436128
863,563469,177639,164710,6,720575940606436384
864,484936,346840,189600,22,720575940606441941
865,379045,176932,94187,3,720575940606446770
866,388608,170720,98280,12,720575940606451401
867,631948,175900,143760,14,720575940606452681
868,618000,149056,49600,5,720575940606453769
869,632096,176500,143760,14,720575940606454108
870,408944,234362,92400,11,720575940606459266
871,486344,208482,183780,1,720575940606461216
872,317504,189568,135960,24,720575940606461361
873,627692,179760,143760,14,720575940606477660
874,608972,239152,186080,1,720575940606482524
875,633976,173820,143760,14,720575940606483467
876,605964,124688,123440,42,720575940606483657
877,631764,174804,143760,14,720575940606483723
878,628172,167380,143720,14,720575940606496011
879,602148,268618,55520,8,720575940606498313
880,635484,110616,160280,23,720575940606504370
881,606710,181700,56840,4,720575940606514878
882,354436,143260,140040,12,720575940606514889
883,642252,172268,143760,14,720575940606515292
884,350048,159056,211293,35,720575940606528130
885,631980,190518,65840,34,720575940606548326
886,339373,154593,148067,12,720575940606548914
887,623620,173400,143760,14,720575940606549961
888,499736,280724,65200,27,720575940606550706
889,587416,133228,146460,27,720575940606555403
890,334628,148179,151627,12,720575940606563249
891,603804,184357,83160,1,720575940606564482
892,536792,119010,58390,4,720575940606573490
893,659848,134700,71200,2,720575940606574091
894,584616,190736,173520,17,720575940606577673
895,389915,269693,117733,3,720575940606578976
896,632340,170864,143760,14,720575940606579465
897,617214,248244,32000,14,720575940606590338
898,624892,207136,40720,19,720575940606591836
899,696296,167156,102360,8,720575940606596619
900,452940,183827,97512,19,720575940606597298
901,487956,159240,179480,37,720575940606597724
902,468000,179424,28840,13,720575940606598089
903,548832,364000,191200,10,720575940606598758
904,449360,120710,189680,13,720575940606602674
905,664624,165892,102600,2,720575940606609696
906,445844,120777,84232,16,720575940606610976
907,652712,205768,178200,8,720575940606611977
908,633724,189694,84700,21,720575940606613771
909,574416,171508,164920,2,720575940606615388
910,490000,158476,179480,6,720575940606615561
911,599344,145180,152000,8,720575940606615563
912,624288,167360,143760,14,720575940606621362
913,648470,202046,190420,2,720575940606624725
914,353024,275232,103600,3,720575940606626994
915,436637,207188,135093,3,720575940606627762
916,408000,218176,216240,15,720575940606628274
917,696288,226976,52320,2,720575940606628530
918,367176,122116,124920,3,720575940606629809
919,684952,152224,179160,10,720575940606632114
920,450955,236396,208784,11,720575940606636210
921,391719,109637,181120,12,720575940606641538
922,650624,121152,69440,8,720575940606641842
923,694874,163146,102600,2,720575940606646194
924,589300,189432,173560,25,720575940606646962
925,404312,248051,187577,11,720575940606648608
926,563954,234135,29040,14,720575940606649865
927,642478,108225,159780,8,720575940606650400
928,622111,232471,156827,2,720575940606651936
929,350340,262512,115680,3,720575940606652117
930,382388,176580,86880,16,720575940606656288
931,660040,201148,146160,8,720575940606659970
932,440896,111200,193120,13,720575940606662322
933,451584,152176,198880,13,720575940606663625
934,578001,196091,20373,4,720575940606664894
935,634864,168796,143760,14,720575940606666953
936,485740,364388,119240,11,720575940606667622
937,636612,179320,143760,14,720575940606667977
938,404184,167626,94280,19,720575940606670859
939,468352,129472,197840,13,720575940606675804
940,554848,359392,180480,20,720575940606676572
941,364028,195614,137900,2,720575940606677340
942,466728,146152,128360,20,720575940606678795
943,555232,124384,32880,4,720575940606679142
944,457672,293152,46040,11,720575940606680450
945,625752,167360,143760,14,720575940606680706
946,594112,168736,186320,25,720575940606681099
947,383247,128852,118347,12,720575940606682302
948,582742,183584,191320,6,720575940606683228
949,436096,171776,214480,13,720575940606683915
950,562115,179498,168950,2,720575940606684774
951,418080,119872,198680,13,720575940606687499
952,334230,200014,113660,9,720575940606687957
953,542804,187536,190800,3,720575940606688779
